id,code_coding1_medicationType_code,code_coding1_medicationType_display,code_coding1_system,code_coding1_code,code_coding1_display,code_coding2_system,code_coding2_code,code_coding2_display,code_coding3_system,code_coding3_code,code_coding3_display,code_text,form_coding1_system,form_coding1_code,form_coding1_display,form_coding2_system,form_coding2_code,form_coding2_display,form_coding3_system,form_coding3_code,form_coding3_display,ingredient_itemCodeableConcept_coding1_system,ingredient_itemCodeableConcept_coding1_code,ingredient_itemCodeableConcept_coding1_display,ingredient_itemCodeableConcept_coding2_system,ingredient_itemCodeableConcept_coding2_code,ingredient_itemCodeableConcept_coding2_display,ingredient_strength_numerator_value,ingredient_strength_numerator_unit,ingredient_strength_numerator_system,ingredient_strength_numerator_code,ingredient_strength_denominator_value,ingredient_strength_denominator_unit,ingredient_strength_denominator_system,ingredient_strength_denominator_code
65ba208d-6833-439a-954e-32bc6db0e78e,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9ff6271-ef82-481c-9f7b-67d90995551c,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccaaa943-ab83-41c2-86a1-c77fa670f5b2,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9277291-975a-4d18-af33-fa2ba1b321bd,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be998b50-38f6-477c-89b7-0e4b1f4298ab,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39b72e1b-8e14-4b02-9d36-2151484bea02,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cddf847a-63ec-4b39-8866-d47f766e0e99,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b420c04c-c8ed-47d0-abfd-31b911958d34,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c97c9b58-a442-4f3a-88bd-c3af559a21ff,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed5339b3-1d99-4be4-aabe-5c2e912714a8,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0027c09e-4085-460b-9148-a96534eab407,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3536a55-b1c2-4ae5-8d33-d1a4c555bb3d,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17704b78-ba9d-4c64-a819-dd6ee6019fb7,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0090154f-e003-4ec1-94cf-40098ca906dc,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499994d-9ae5-46d8-a27e-a2d0bf06b6cd,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306b9be9-80ae-4490-9efd-d2f0e2131b7d,,,,351136,albuterol 0.417 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef2f6973-e9e4-4900-8364-290575b6880a,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6648f037-4c8c-4cc1-9a9b-2d60c94fbc5e,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a85b92ed-f9ab-413c-9766-3094ef23b32a,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100f428-2b35-42be-b1ea-5386897061fd,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f93789a-4e00-4d10-a778-d7b73063a9b2,,,,849574,Naproxen sodium 220 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ece468b-bfe7-48c3-b987-255c76a82a7f,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e41f6449-7d48-4c55-8ca9-5e3e517d9807,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc36746f-5536-4de5-bf8d-852433e65863,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71fb4c0b-f5f9-47bf-a9e8-68643d878332,,,,834102,Penicillin V Potassium 500 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7597f81f-d90a-4ede-8057-c0434303d839,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436c14f-1c65-45fc-9a92-f41750fa30a9,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6bc3fd-cd7b-4e1b-a34d-308eb21eb322,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6bbe100-4dcd-4012-832d-12de65b4b2aa,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f52c292d-8de9-4875-a712-5fffd138014b,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ddd317b-9fa4-4368-bcea-689d5db5dabb,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0d1cc70-fe13-4aee-89ae-f6ea2539e2fd,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c64c9cd-ddd4-4cc6-8962-7f93f1e6bb92,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fc29f73-e97e-4fcb-80a0-12b3ac99265c,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709f4c25-1e66-4a4b-bbcb-02c95bd07c54,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9251c98b-8919-47d0-bf2e-69e45f931cdd,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97ac4464-8af3-4b31-a9b7-86502e02e034,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b318c16d-237e-4650-9c0d-59791de70947,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b896c3c-e3ab-46ff-882a-2dceae5295bd,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5722ce30-49f4-41c4-a8e8-fd304b4dda6e,,,,351136,albuterol 0.417 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b627041b-2e9a-4824-80f6-5e1ce2cb9794,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23b0a83d-5008-4322-9687-b5cf17313103,,,,351136,albuterol 0.417 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc1e1ac5-6205-4b10-8714-c821be96138f,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c67dac9-101f-4050-ab95-fe6d156649ce,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4ae0b5-06bc-4b24-a96a-9d112a4c79ea,,,,351136,albuterol 0.417 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f355dc90-8f0c-4175-8119-6767e24b4301,,,,351109,budesonide 0.25 MG/ML Inhalation Suspension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683fcbbd-ba4c-48c7-a02c-2de01cf5a113,,,,351136,albuterol 0.417 MG/ML Inhalation Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a80bc7b-f2c9-49a1-b454-1172fbe14933,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e4c0faa-8abf-4234-8e8c-df980672f963,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca75b1e9-be77-4602-a6b3-c60f2bf10ff7,,,,849574,Naproxen sodium 220 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f6459ec-e89d-4ff3-9559-ca8e5c13f672,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dc86aa3-a8b1-497a-9393-d17be6e3fb5e,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1ba88ef-31ec-4c63-8a1f-75e49cb1a049,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08d675d8-1295-411f-93ec-bb64cfa66b67,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
092fdcdf-5011-4fa8-ba62-85167be33e64,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95bb922b-27f5-4231-9c1d-dce1d7c7d095,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e2e2a3-54a9-4d91-9d16-1c5886d4a456,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dd57786-88f8-413e-a766-2d54f394ea83,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3bf637e-e36a-4cfd-8812-66eab2040cec,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f332b827-7da9-4459-80ac-29cc7b5567be,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9592872-1b3e-4e56-926a-b3d55f4cae39,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24e4f204-c016-491a-b11e-ce87341cb064,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a3fbdac-0ed0-4a51-bbba-42dd30ef835b,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885644c-b082-4198-b70b-89e7e8961cba,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662ac1ca-bce0-434f-8e1f-73862a518cde,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99aa55c3-05af-4604-9e85-903d63d802c6,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e47ddc5-5d24-4841-b70d-65a6fcc5b070,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cea92cf9-b122-4e07-a53f-f0b367d451b5,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92646a67-9e29-4469-a872-b6d01537ea8d,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84080905-f52b-491b-8dca-b8ee4f96bb50,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862d4d90-4969-4d1a-ac2f-78a7a41d6cf8,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959b3aca-d0ae-41b7-a207-8fa5875752e4,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adb73de8-f30d-4b2d-a91c-bd87e021d028,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dce408d-684a-4cc6-a50f-f1c8f45be2aa,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f64a2e6-4f12-4da2-a5be-b6be1853ed30,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253448a-914e-4809-9d91-45e70a1b2975,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736dfd11-b759-4707-9fad-f853c874fcae,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0184587c-f183-4544-a933-b697f90b3b88,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d7bad6-985d-4bb9-8ff7-1b74daf8e696,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bfa8e51-4585-4aad-9f39-d53ffb3897d3,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c308a6e2-7955-4b09-8ec6-37b8f2740fee,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dfc87e8-34e8-4399-92f5-bf88c2d7e7ca,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb25453e-173a-4469-89f2-27f238c3f096,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f5a67b7-80fc-4c3b-981e-c8d72079aa16,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0df3fb3-7907-4261-992d-ce9686c74922,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbb129e5-83b9-4745-b05f-3f65b75a124e,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044a6d5e-4511-45dd-914a-6b17f28fae5d,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9ad4ed1-313b-4079-98e9-d624cf7c4bdf,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29885ff5-0c45-4d46-ba45-a9b392ab7c37,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa6078f1-17f9-42c8-b07a-21ce795e1f2f,,,,860975,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8018aad9-68ed-41f9-bb60-769bc06b6f3d,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d37a6c9-1759-4e60-bcf0-6117433fa6fe,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430c4497-985b-4b90-a5d2-f354ae3bfe7e,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efe7185a-63f9-4505-bd88-32e42b92831c,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f90618c2-cb71-4c87-8cb9-402fc3defb23,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322c9b43-01bd-4904-9b1b-a49bbc9235dc,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54bcf5e7-79ae-49c5-91c5-f0e2b5dbaf16,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f4f455-4e78-46ce-beec-94e55ccc50ee,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020be3d7-550c-405c-8cc6-7c6a273f25fb,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed09d41f-7a43-42ac-a491-0c107fc526c8,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3a28eac-2145-42f2-b440-3f2b12978659,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bba99c9-e2fd-4f28-94ea-aa4b6f9d3337,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7580a8c9-0a5b-4875-90e2-c75a4a80ba4f,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57d80c46-e33a-4530-b88c-8a7ad5c84a24,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63864ea-76ac-4b0f-a607-63193a0dc152,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637bf792-d205-4573-9733-8e09150a78a8,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231a665-948c-4484-8200-6624d38c6e08,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a95c142e-4add-4a36-b128-c19228372a08,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b2a3408-5574-454a-bb12-9fa0bb568886,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dec05e7-3655-40bc-b65a-a79b9cd02b4e,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83a2e626-d4a9-41b0-92db-445b35630bf1,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd6acd13-7eb3-4b05-939d-1b11813c0567,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdac321b-9643-4d21-ba44-64715de10661,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1aa325af-0f90-42cc-a004-f3cbc014dff0,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e909ae40-876e-4bd4-8078-98a29d7f5aa8,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646d720-5f28-4f24-ac44-a0129a5ccae1,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b38c4c6e-f810-41bf-a2a3-92d213f55e5e,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8867e3fb-812a-47b8-8c2b-c3665ddd9ef9,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cba9aa1-f35d-4061-9064-fb0e69632291,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951b89-2a99-4d36-b626-dfb84edbda98,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bf1b0a0-4cf5-40ec-acc4-a9b2abfe3207,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f81f537-b50b-4e8c-a566-ca81be33531b,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57a8d68d-ced4-401e-b989-8243d29f326f,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cde1f4c-89d6-4fba-89e3-b2b431486293,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6314e839-0e23-41c7-a05e-99bc60819b98,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d9a29ab-d814-4afc-9830-554913b67d57,,,,860975,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06cfdad6-3f07-40be-afb3-bc0a83f04068,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d67bc012-8ad1-440f-80b3-9b6de7d6808b,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62679c5f-0f85-4439-87e9-6e6a0412a320,,,,245134,72 HR Fentanyl 0.025 MG/HR Transdermal System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c978ce64-f221-4f81-83f9-a6f6cd8c51bd,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb2d75a-bb30-4f83-aaab-a070d2555453,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3905d16-64b3-49fb-8e60-43322d9afbee,,,,856987,Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55f456ea-d2db-4f96-ba9f-3dac9a3bc05b,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963f70b4-ac7c-4df1-a02e-fc0cd55f55b4,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c71b2a2-b8b4-4894-8c96-49052008d4ff,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbd39d08-2d97-4d03-8d36-bb367713542e,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c764758-52bd-4593-9d12-913a983099b9,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a48ea7e-cfb2-40e2-b3b2-524631c8ede8,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c2b31d2-872c-4799-8360-2535f6a50f9b,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac0a0c87-9fc4-42e0-a2c0-7692309ef02c,,,,313782,Acetaminophen 325 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87a4eaa5-54db-46a3-b78c-6bc768f41905,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86187b0b-6093-4f98-80d0-c00d53936a8e,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da94699a-9ce5-4d90-a8c4-0c1dc6f8497b,,,,206905,Ibuprofen 400 MG Oral Tablet [Ibu],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a543e874-baff-4232-bc31-292214ae6224,,,,860975,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7da2c74-0af3-419e-93cf-c213f89b0e81,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d15546ae-66ff-40b7-8758-bdcef25535fa,,,,309309,ciprofloxacin 500 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4508e94-2c10-49ed-80ed-56a0b09d73a8,,,,1000126,1 ML medroxyPROGESTERone acetate 150 MG/ML Injection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd04b662-74cd-48d7-a498-2680476fed7e,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a9200c1-36bd-4a72-8218-4134bdb13f86,,,,309362,Clopidogrel 75 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea58552-de6d-41bd-8cbb-27866ff0d906,,,,993770,Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e5ffe2f-d8f4-464b-be22-a75188013ea4,,,,1535362,sodium fluoride 0.0272 MG/MG Oral Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0199ac34-3c4c-4eb1-acf6-8345abf0f9ca,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c6285b6-baa5-489e-8cab-61b707c44fa0,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1df4f0a4-25fd-401b-8fd1-2f6e2c0935c7,,,,1043400,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d90c4eda-1603-424f-b70b-9d6ec28611ab,,,,310798,Hydrochlorothiazide 25 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
